-1.000e+00	-1.000e+00	1.000e+00	1.000e+00	1.000e+00	1.000e+00	1.000e+00	1.000e+00	1.000e+00	1.000e+00	1.000e+00	1.000e+00	1.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.480e-03	1.237e-03	2.366e-04	-3.027e-04	-4.571e-04	-3.926e-04	-2.531e-04	-1.242e-04	-3.948e-05	1.540e-06	1.342e-05	1.153e-05	6.169e-06	2.002e-06	-1.936e-08	-5.369e-07	-4.095e-07	-1.750e-07	-2.921e-08	2.044e-08	2.097e-08	9.608e-09	2.010e-09	-1.000e+00	-1.000e+00
-1.000e+00	-1.000e+00	1.000e+00	1.000e+00	1.000e+00	1.000e+00	1.000e+00	1.000e+00	1.000e+00	1.000e+00	1.000e+00	1.000e+00	1.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.480e-03	1.237e-03	2.366e-04	-3.027e-04	-4.571e-04	-3.926e-04	-2.531e-04	-1.242e-04	-3.948e-05	1.540e-06	1.342e-05	1.153e-05	6.169e-06	2.002e-06	-1.936e-08	-5.369e-07	-4.095e-07	-1.750e-07	-2.921e-08	2.044e-08	2.097e-08	9.608e-09	2.010e-09	-1.000e+00	-1.000e+00
1.000e+00	1.000e+00	1.000e+00	1.000e+00	1.000e+00	1.000e+00	1.000e+00	1.000e+00	9.999e-01	9.994e-01	9.972e-01	9.843e-01	9.029e-01	3.289e-01	1.389e-01	7.210e-02	4.310e-02	2.821e-02	1.949e-02	1.374e-02	9.673e-03	6.688e-03	4.523e-03	3.074e-03	2.480e-03	1.237e-03	2.366e-04	-3.027e-04	-4.571e-04	-3.926e-04	-2.531e-04	-1.242e-04	-3.948e-05	1.540e-06	1.342e-05	1.153e-05	6.169e-06	2.002e-06	-1.936e-08	-5.369e-07	-4.095e-07	-1.750e-07	-2.921e-08	2.044e-08	2.097e-08	9.608e-09	2.010e-09	2.010e-09	2.010e-09
1.000e+00	1.000e+00	1.000e+00	1.000e+00	1.000e+00	1.000e+00	9.999e-01	9.999e-01	9.996e-01	9.981e-01	9.918e-01	9.638e-01	8.487e-01	5.242e-01	2.891e-01	1.725e-01	1.112e-01	7.629e-02	5.459e-02	3.966e-02	2.871e-02	2.043e-02	1.417e-02	9.536e-03	6.123e-03	3.283e-03	1.220e-03	-3.012e-06	-5.219e-04	-5.886e-04	-4.443e-04	-2.553e-04	-1.066e-04	-2.064e-05	1.408e-05	1.915e-05	1.282e-05	5.541e-06	1.058e-06	-6.473e-07	-7.948e-07	-4.468e-07	-1.355e-07	1.099e-08	4.069e-08	2.598e-08	9.632e-09	9.632e-09	9.632e-09
9.999e-01	9.999e-01	9.999e-01	9.999e-01	9.999e-01	9.999e-01	9.998e-01	9.997e-01	9.990e-01	9.962e-01	9.858e-01	9.488e-01	8.389e-01	6.340e-01	4.237e-01	2.851e-01	1.999e-01	1.460e-01	1.094e-01	8.269e-02	6.204e-02	4.564e-02	3.261e-02	2.236e-02	1.433e-02	8.126e-03	3.707e-03	9.442e-04	-4.408e-04	-8.752e-04	-7.908e-04	-5.190e-04	-2.562e-04	-8.025e-05	5.587e-06	3.017e-05	2.548e-05	1.341e-05	4.104e-06	-3.609e-07	-1.419e-06	-1.023e-06	-4.152e-07	-4.949e-08	6.793e-08	6.116e-08	3.009e-08	3.009e-08	3.009e-08
9.997e-01	9.997e-01	9.997e-01	9.997e-01	9.997e-01	9.997e-01	9.996e-01	9.992e-01	9.981e-01	9.941e-01	9.810e-01	9.425e-01	8.520e-01	7.092e-01	5.426e-01	4.059e-01	3.076e-01	2.384e-01	1.872e-01	1.470e-01	1.139e-01	8.614e-02	6.285e-02	4.368e-02	2.834e-02	1.656e-02	8.184e-03	2.858e-03	1.141e-05	-1.097e-03	-1.199e-03	-8.712e-04	-4.761e-04	-1.810e-04	-2.012e-05	3.808e-05	4.075e-05	2.467e-05	9.353e-06	8.091e-07	-1.954e-06	-1.785e-06	-8.710e-07	-1.956e-07	7.825e-08	1.070e-07	6.387e-08	6.387e-08	6.387e-08
9.992e-01	9.992e-01	9.992e-01	9.992e-01	9.992e-01	9.991e-01	9.989e-01	9.984e-01	9.968e-01	9.920e-01	9.781e-01	9.434e-01	8.738e-01	7.702e-01	6.445e-01	5.247e-01	4.257e-01	3.474e-01	2.838e-01	2.298e-01	1.823e-01	1.401e-01	1.033e-01	7.212e-02	4.686e-02	2.760e-02	1.404e-02	5.465e-03	8.032e-04	-1.157e-03	-1.537e-03	-1.202e-03	-6.989e-04	-2.932e-04	-5.698e-05	3.873e-05	5.280e-05	3.532e-05	1.512e-05	2.621e-06	-2.104e-06	-2.427e-06	-1.344e-06	-3.898e-07	5.704e-08	1.430e-07	9.885e-08	9.885e-08	9.885e-08
9.979e-01	9.979e-01	9.979e-01	9.979e-01	9.978e-01	9.977e-01	9.974e-01	9.967e-01	9.947e-01	9.895e-01	9.764e-01	9.477e-01	8.959e-01	8.207e-01	7.278e-01	6.303e-01	5.391e-01	4.579e-01	3.850e-01	3.178e-01	2.551e-01	1.970e-01	1.450e-01	1.006e-01	6.476e-02	3.786e-02	1.930e-02	7.774e-03	1.561e-03	-1.095e-03	-1.709e-03	-1.393e-03	-8.349e-04	-3.669e-04	-8.582e-05	3.407e-05	5.727e-05	4.080e-05	1.866e-05	4.092e-06	-1.890e-06	-2.674e-06	-1.607e-06	-5.309e-07	2.003e-08	1.534e-07	1.179e-07	1.179e-07	1.179e-07
9.948e-01	9.948e-01	9.948e-01	9.948e-01	9.946e-01	9.944e-01	9.939e-01	9.929e-01	9.905e-01	9.852e-01	9.735e-01	9.507e-01	9.125e-01	8.577e-01	7.887e-01	7.109e-01	6.300e-01	5.493e-01	4.695e-01	3.906e-01	3.137e-01	2.409e-01	1.753e-01	1.196e-01	7.559e-02	4.337e-02	2.176e-02	8.710e-03	1.857e-03	-1.017e-03	-1.688e-03	-1.385e-03	-8.320e-04	-3.692e-04	-9.109e-05	2.873e-05	5.366e-05	3.919e-05	1.841e-05	4.404e-06	-1.540e-06	-2.478e-06	-1.553e-06	-5.451e-07	-5.687e-09	1.383e-07	1.132e-07	1.132e-07	1.132e-07
9.879e-01	9.879e-01	9.879e-01	9.878e-01	9.875e-01	9.869e-01	9.861e-01	9.846e-01	9.817e-01	9.762e-01	9.656e-01	9.469e-01	9.175e-01	8.757e-01	8.217e-01	7.569e-01	6.834e-01	6.032e-01	5.178e-01	4.295e-01	3.415e-01	2.583e-01	1.842e-01	1.227e-01	7.554e-02	4.212e-02	2.049e-02	7.918e-03	1.571e-03	-9.691e-04	-1.502e-03	-1.197e-03	-7.041e-04	-3.062e-04	-7.324e-05	2.483e-05	4.430e-05	3.198e-05	1.494e-05	3.582e-06	-1.217e-06	-1.982e-06	-1.249e-06	-4.439e-07	-1.004e-08	1.085e-07	9.043e-08	9.043e-08	9.043e-08
