1.000e+00	1.000e+00	1.000e+00	1.000e+00	1.000e+00	9.999e-01	9.999e-01	9.997e-01	9.993e-01	9.984e-01	9.965e-01	9.926e-01	9.849e-01	9.710e-01	9.473e-01	9.107e-01	8.593e-01	7.942e-01	7.190e-01	6.396e-01	5.617e-01	4.901e-01	4.274e-01	3.744e-01	3.309e-01	2.960e-01	2.688e-01	2.484e-01	2.341e-01	2.251e-01	2.208e-01	2.206e-01	2.240e-01	2.303e-01	2.389e-01	2.491e-01	2.605e-01	2.727e-01	2.853e-01	2.980e-01	3.106e-01	3.230e-01	3.351e-01	3.469e-01	3.583e-01	3.694e-01	3.800e-01	3.901e-01	3.999e-01	4.093e-01	4.183e-01	4.269e-01	4.351e-01	4.429e-01	4.504e-01	4.576e-01	4.644e-01	4.708e-01	4.768e-01	4.825e-01	4.878e-01	4.926e-01	4.969e-01	5.006e-01	5.034e-01	5.051e-01	5.051e-01	5.051e-01
1.000e+00	1.000e+00	1.000e+00	1.000e+00	1.000e+00	9.999e-01	9.998e-01	9.996e-01	9.991e-01	9.981e-01	9.960e-01	9.920e-01	9.846e-01	9.716e-01	9.504e-01	9.187e-01	8.750e-01	8.197e-01	7.553e-01	6.859e-01	6.160e-01	5.496e-01	4.895e-01	4.370e-01	3.925e-01	3.557e-01	3.261e-01	3.030e-01	2.857e-01	2.737e-01	2.664e-01	2.631e-01	2.634e-01	2.667e-01	2.724e-01	2.799e-01	2.889e-01	2.988e-01	3.094e-01	3.204e-01	3.315e-01	3.426e-01	3.536e-01	3.644e-01	3.749e-01	3.852e-01	3.951e-01	4.047e-01	4.139e-01	4.228e-01	4.314e-01	4.396e-01	4.475e-01	4.551e-01	4.623e-01	4.692e-01	4.758e-01	4.820e-01	4.879e-01	4.935e-01	4.987e-01	5.035e-01	5.078e-01	5.116e-01	5.145e-01	5.162e-01	5.162e-01	5.162e-01
1.000e+00	1.000e+00	1.000e+00	1.000e+00	9.999e-01	9.999e-01	9.998e-01	9.995e-01	9.989e-01	9.978e-01	9.957e-01	9.917e-01	9.847e-01	9.729e-01	9.543e-01	9.271e-01	8.901e-01	8.435e-01	7.887e-01	7.288e-01	6.670e-01	6.067e-01	5.505e-01	4.999e-01	4.557e-01	4.182e-01	3.871e-01	3.619e-01	3.422e-01	3.276e-01	3.174e-01	3.112e-01	3.086e-01	3.089e-01	3.117e-01	3.165e-01	3.230e-01	3.306e-01	3.390e-01	3.481e-01	3.575e-01	3.671e-01	3.768e-01	3.864e-01	3.958e-01	4.051e-01	4.142e-01	4.231e-01	4.316e-01	4.399e-01	4.479e-01	4.557e-01	4.631e-01	4.702e-01	4.771e-01	4.836e-01	4.899e-01	4.959e-01	5.015e-01	5.069e-01	5.119e-01	5.166e-01	5.208e-01	5.245e-01	5.275e-01	5.293e-01	5.293e-01	5.293e-01
1.000e+00	1.000e+00	1.000e+00	1.000e+00	9.999e-01	9.998e-01	9.997e-01	9.994e-01	9.988e-01	9.976e-01	9.955e-01	9.917e-01	9.852e-01	9.747e-01	9.586e-01	9.355e-01	9.045e-01	8.654e-01	8.194e-01	7.682e-01	7.144e-01	6.607e-01	6.093e-01	5.618e-01	5.193e-01	4.821e-01	4.504e-01	4.240e-01	4.026e-01	3.858e-01	3.732e-01	3.645e-01	3.591e-01	3.566e-01	3.567e-01	3.589e-01	3.628e-01	3.680e-01	3.743e-01	3.813e-01	3.888e-01	3.968e-01	4.049e-01	4.132e-01	4.214e-01	4.296e-01	4.377e-01	4.456e-01	4.533e-01	4.609e-01	4.682e-01	4.753e-01	4.821e-01	4.887e-01	4.950e-01	5.011e-01	5.069e-01	5.125e-01	5.178e-01	5.228e-01	5.276e-01	5.320e-01	5.361e-01	5.397e-01	5.425e-01	5.444e-01	5.444e-01	5.444e-01
1.000e+00	1.000e+00	1.000e+00	9.999e-01	9.999e-01	9.998e-01	9.996e-01	9.993e-01	9.987e-01	9.975e-01	9.954e-01	9.919e-01	9.860e-01	9.768e-01	9.631e-01	9.437e-01	9.179e-01	8.855e-01	8.471e-01	8.040e-01	7.579e-01	7.110e-01	6.650e-01	6.216e-01	5.817e-01	5.459e-01	5.147e-01	4.879e-01	4.655e-01	4.472e-01	4.328e-01	4.219e-01	4.142e-01	4.093e-01	4.069e-01	4.065e-01	4.080e-01	4.108e-01	4.149e-01	4.198e-01	4.255e-01	4.316e-01	4.381e-01	4.449e-01	4.518e-01	4.587e-01	4.656e-01	4.725e-01	4.792e-01	4.858e-01	4.923e-01	4.986e-01	5.047e-01	5.106e-01	5.163e-01	5.218e-01	5.270e-01	5.321e-01	5.369e-01	5.415e-01	5.458e-01	5.499e-01	5.536e-01	5.569e-01	5.597e-01	5.614e-01	5.614e-01	5.614e-01
9.999e-01	9.999e-01	9.999e-01	9.999e-01	9.999e-01	9.998e-01	9.996e-01	9.992e-01	9.986e-01	9.974e-01	9.955e-01	9.922e-01	9.870e-01	9.791e-01	9.675e-01	9.514e-01	9.302e-01	9.036e-01	8.719e-01	8.361e-01	7.973e-01	7.570e-01	7.168e-01	6.779e-01	6.415e-01	6.080e-01	5.781e-01	5.519e-01	5.293e-01	5.103e-01	4.947e-01	4.822e-01	4.727e-01	4.657e-01	4.611e-01	4.586e-01	4.578e-01	4.585e-01	4.604e-01	4.633e-01	4.670e-01	4.713e-01	4.761e-01	4.813e-01	4.867e-01	4.922e-01	4.978e-01	5.035e-01	5.091e-01	5.147e-01	5.202e-01	5.255e-01	5.308e-01	5.359e-01	5.408e-01	5.455e-01	5.501e-01	5.545e-01	5.587e-01	5.627e-01	5.665e-01	5.701e-01	5.734e-01	5.764e-01	5.788e-01	5.804e-01	5.804e-01	5.804e-01
9.999e-01	9.999e-01	9.999e-01	9.999e-01	9.998e-01	9.997e-01	9.995e-01	9.992e-01	9.985e-01	9.974e-01	9.956e-01	9.927e-01	9.882e-01	9.814e-01	9.718e-01	9.585e-01	9.413e-01	9.197e-01	8.939e-01	8.645e-01	8.323e-01	7.984e-01	7.639e-01	7.300e-01	6.975e-01	6.671e-01	6.393e-01	6.143e-01	5.923e-01	5.733e-01	5.572e-01	5.438e-01	5.330e-01	5.245e-01	5.182e-01	5.138e-01	5.111e-01	5.098e-01	5.098e-01	5.107e-01	5.126e-01	5.151e-01	5.182e-01	5.217e-01	5.256e-01	5.297e-01	5.339e-01	5.383e-01	5.427e-01	5.471e-01	5.515e-01	5.558e-01	5.601e-01	5.642e-01	5.683e-01	5.722e-01	5.759e-01	5.796e-01	5.831e-01	5.864e-01	5.895e-01	5.925e-01	5.952e-01	5.977e-01	5.998e-01	6.012e-01	6.012e-01	6.012e-01
9.999e-01	9.999e-01	9.999e-01	9.999e-01	9.998e-01	9.997e-01	9.995e-01	9.991e-01	9.985e-01	9.975e-01	9.958e-01	9.933e-01	9.894e-01	9.837e-01	9.758e-01	9.650e-01	9.511e-01	9.338e-01	9.131e-01	8.893e-01	8.630e-01	8.350e-01	8.061e-01	7.771e-01	7.488e-01	7.219e-01	6.967e-01	6.737e-01	6.530e-01	6.346e-01	6.187e-01	6.050e-01	5.935e-01	5.840e-01	5.765e-01	5.707e-01	5.664e-01	5.635e-01	5.617e-01	5.610e-01	5.611e-01	5.620e-01	5.634e-01	5.654e-01	5.677e-01	5.703e-01	5.732e-01	5.762e-01	5.793e-01	5.825e-01	5.857e-01	5.889e-01	5.920e-01	5.952e-01	5.982e-01	6.012e-01	6.041e-01	6.068e-01	6.095e-01	6.120e-01	6.144e-01	6.166e-01	6.187e-01	6.206e-01	6.222e-01	6.232e-01	6.232e-01	6.232e-01
9.999e-01	9.999e-01	9.999e-01	9.999e-01	9.998e-01	9.997e-01	9.994e-01	9.991e-01	9.985e-01	9.976e-01	9.961e-01	9.939e-01	9.906e-01	9.859e-01	9.794e-01	9.708e-01	9.597e-01	9.460e-01	9.295e-01	9.106e-01	8.895e-01	8.667e-01	8.429e-01	8.187e-01	7.947e-01	7.715e-01	7.494e-01	7.287e-01	7.098e-01	6.927e-01	6.774e-01	6.640e-01	6.524e-01	6.425e-01	6.342e-01	6.274e-01	6.220e-01	6.178e-01	6.146e-01	6.125e-01	6.111e-01	6.105e-01	6.104e-01	6.109e-01	6.117e-01	6.129e-01	6.144e-01	6.161e-01	6.179e-01	6.198e-01	6.218e-01	6.238e-01	6.259e-01	6.279e-01	6.299e-01	6.318e-01	6.337e-01	6.355e-01	6.373e-01	6.389e-01	6.405e-01	6.419e-01	6.432e-01	6.444e-01	6.454e-01	6.461e-01	6.461e-01	6.461e-01
9.998e-01	9.998e-01	9.998e-01	9.998e-01	9.997e-01	9.996e-01	9.994e-01	9.991e-01	9.985e-01	9.977e-01	9.964e-01	9.945e-01	9.918e-01	9.879e-01	9.827e-01	9.759e-01	9.672e-01	9.564e-01	9.435e-01	9.286e-01	9.120e-01	8.938e-01	8.746e-01	8.548e-01	8.349e-01	8.153e-01	7.964e-01	7.784e-01	7.616e-01	7.461e-01	7.320e-01	7.193e-01	7.081e-01	6.982e-01	6.896e-01	6.823e-01	6.762e-01	6.710e-01	6.669e-01	6.635e-01	6.610e-01	6.590e-01	6.577e-01	6.568e-01	6.563e-01	6.562e-01	6.563e-01	6.567e-01	6.572e-01	6.579e-01	6.587e-01	6.595e-01	6.604e-01	6.613e-01	6.622e-01	6.631e-01	6.640e-01	6.648e-01	6.656e-01	6.663e-01	6.670e-01	6.676e-01	6.681e-01	6.685e-01	6.688e-01	6.690e-01	6.690e-01	6.690e-01
9.998e-01	9.998e-01	9.998e-01	9.997e-01	9.997e-01	9.995e-01	9.993e-01	9.990e-01	9.985e-01	9.978e-01	9.967e-01	9.951e-01	9.928e-01	9.898e-01	9.856e-01	9.803e-01	9.735e-01	9.651e-01	9.552e-01	9.436e-01	9.307e-01	9.164e-01	9.012e-01	8.854e-01	8.693e-01	8.531e-01	8.373e-01	8.220e-01	8.075e-01	7.939e-01	7.812e-01	7.696e-01	7.591e-01	7.496e-01	7.412e-01	7.337e-01	7.272e-01	7.215e-01	7.166e-01	7.125e-01	7.089e-01	7.060e-01	7.035e-01	7.015e-01	6.998e-01	6.985e-01	6.974e-01	6.966e-01	6.959e-01	6.954e-01	6.950e-01	6.947e-01	6.944e-01	6.942e-01	6.940e-01	6.939e-01	6.937e-01	6.935e-01	6.933e-01	6.931e-01	6.928e-01	6.925e-01	6.922e-01	6.918e-01	6.914e-01	6.911e-01	6.911e-01	6.911e-01
9.996e-01	9.996e-01	9.996e-01	9.996e-01	9.995e-01	9.994e-01	9.992e-01	9.989e-01	9.985e-01	9.978e-01	9.969e-01	9.956e-01	9.937e-01	9.913e-01	9.880e-01	9.839e-01	9.786e-01	9.723e-01	9.647e-01	9.559e-01	9.459e-01	9.349e-01	9.231e-01	9.107e-01	8.978e-01	8.849e-01	8.719e-01	8.592e-01	8.470e-01	8.353e-01	8.243e-01	8.139e-01	8.044e-01	7.955e-01	7.875e-01	7.802e-01	7.736e-01	7.676e-01	7.623e-01	7.575e-01	7.533e-01	7.495e-01	7.462e-01	7.432e-01	7.405e-01	7.381e-01	7.360e-01	7.340e-01	7.323e-01	7.306e-01	7.291e-01	7.277e-01	7.264e-01	7.251e-01	7.239e-01	7.227e-01	7.215e-01	7.204e-01	7.192e-01	7.180e-01	7.169e-01	7.157e-01	7.145e-01	7.133e-01	7.122e-01	7.113e-01	7.113e-01	7.113e-01
9.993e-01	9.993e-01	9.993e-01	9.993e-01	9.992e-01	9.991e-01	9.989e-01	9.987e-01	9.983e-01	9.977e-01	9.969e-01	9.958e-01	9.944e-01	9.924e-01	9.899e-01	9.867e-01	9.827e-01	9.779e-01	9.721e-01	9.655e-01	9.579e-01	9.496e-01	9.405e-01	9.309e-01	9.209e-01	9.106e-01	9.002e-01	8.899e-01	8.797e-01	8.699e-01	8.604e-01	8.514e-01	8.429e-01	8.349e-01	8.274e-01	8.204e-01	8.139e-01	8.079e-01	8.023e-01	7.972e-01	7.924e-01	7.881e-01	7.840e-01	7.802e-01	7.767e-01	7.734e-01	7.704e-01	7.675e-01	7.647e-01	7.621e-01	7.596e-01	7.572e-01	7.548e-01	7.526e-01	7.503e-01	7.482e-01	7.460e-01	7.439e-01	7.419e-01	7.398e-01	7.378e-01	7.357e-01	7.337e-01	7.318e-01	7.299e-01	7.285e-01	7.285e-01	7.285e-01
9.986e-01	9.986e-01	9.986e-01	9.986e-01	9.985e-01	9.984e-01	9.982e-01	9.980e-01	9.976e-01	9.972e-01	9.965e-01	9.956e-01	9.944e-01	9.929e-01	9.909e-01	9.885e-01	9.854e-01	9.818e-01	9.775e-01	9.725e-01	9.668e-01	9.605e-01	9.536e-01	9.462e-01	9.385e-01	9.304e-01	9.221e-01	9.138e-01	9.055e-01	8.973e-01	8.893e-01	8.815e-01	8.740e-01	8.667e-01	8.598e-01	8.532e-01	8.469e-01	8.410e-01	8.353e-01	8.300e-01	8.248e-01	8.200e-01	8.154e-01	8.110e-01	8.068e-01	8.027e-01	7.988e-01	7.951e-01	7.915e-01	7.880e-01	7.846e-01	7.813e-01	7.780e-01	7.749e-01	7.718e-01	7.687e-01	7.657e-01	7.628e-01	7.599e-01	7.570e-01	7.542e-01	7.514e-01	7.486e-01	7.459e-01	7.434e-01	7.415e-01	7.415e-01	7.415e-01
9.971e-01	9.971e-01	9.971e-01	9.970e-01	9.969e-01	9.968e-01	9.967e-01	9.964e-01	9.961e-01	9.957e-01	9.951e-01	9.944e-01	9.934e-01	9.922e-01	9.907e-01	9.887e-01	9.864e-01	9.836e-01	9.804e-01	9.766e-01	9.723e-01	9.675e-01	9.622e-01	9.565e-01	9.505e-01	9.441e-01	9.376e-01	9.308e-01	9.240e-01	9.171e-01	9.103e-01	9.035e-01	8.968e-01	8.903e-01	8.839e-01	8.776e-01	8.716e-01	8.657e-01	8.600e-01	8.544e-01	8.490e-01	8.438e-01	8.388e-01	8.338e-01	8.290e-01	8.244e-01	8.198e-01	8.154e-01	8.110e-01	8.068e-01	8.026e-01	7.985e-01	7.945e-01	7.906e-01	7.867e-01	7.829e-01	7.792e-01	7.755e-01	7.719e-01	7.683e-01	7.648e-01	7.613e-01	7.579e-01	7.546e-01	7.515e-01	7.491e-01	7.491e-01	7.491e-01
9.937e-01	9.937e-01	9.937e-01	9.936e-01	9.936e-01	9.934e-01	9.933e-01	9.930e-01	9.927e-01	9.923e-01	9.918e-01	9.912e-01	9.904e-01	9.893e-01	9.881e-01	9.865e-01	9.847e-01	9.825e-01	9.799e-01	9.770e-01	9.736e-01	9.698e-01	9.657e-01	9.612e-01	9.564e-01	9.512e-01	9.458e-01	9.402e-01	9.345e-01	9.286e-01	9.226e-01	9.165e-01	9.105e-01	9.044e-01	8.984e-01	8.924e-01	8.865e-01	8.807e-01	8.749e-01	8.692e-01	8.636e-01	8.580e-01	8.526e-01	8.472e-01	8.420e-01	8.368e-01	8.317e-01	8.267e-01	8.217e-01	8.169e-01	8.121e-01	8.074e-01	8.027e-01	7.982e-01	7.937e-01	7.893e-01	7.850e-01	7.807e-01	7.765e-01	7.724e-01	7.683e-01	7.643e-01	7.604e-01	7.566e-01	7.531e-01	7.503e-01	7.503e-01	7.503e-01
9.868e-01	9.868e-01	9.868e-01	9.867e-01	9.866e-01	9.865e-01	9.863e-01	9.861e-01	9.858e-01	9.854e-01	9.849e-01	9.843e-01	9.835e-01	9.826e-01	9.815e-01	9.801e-01	9.785e-01	9.767e-01	9.745e-01	9.720e-01	9.692e-01	9.661e-01	9.626e-01	9.588e-01	9.547e-01	9.503e-01	9.457e-01	9.408e-01	9.357e-01	9.304e-01	9.249e-01	9.193e-01	9.137e-01	9.079e-01	9.021e-01	8.962e-01	8.904e-01	8.845e-01	8.786e-01	8.728e-01	8.670e-01	8.612e-01	8.554e-01	8.497e-01	8.441e-01	8.385e-01	8.330e-01	8.276e-01	8.222e-01	8.169e-01	8.117e-01	8.065e-01	8.014e-01	7.964e-01	7.915e-01	7.867e-01	7.819e-01	7.773e-01	7.727e-01	7.682e-01	7.637e-01	7.594e-01	7.551e-01	7.510e-01	7.472e-01	7.442e-01	7.442e-01	7.442e-01
9.736e-01	9.736e-01	9.736e-01	9.736e-01	9.735e-01	9.733e-01	9.731e-01	9.728e-01	9.725e-01	9.720e-01	9.715e-01	9.708e-01	9.701e-01	9.691e-01	9.680e-01	9.667e-01	9.652e-01	9.635e-01	9.615e-01	9.592e-01	9.566e-01	9.538e-01	9.506e-01	9.471e-01	9.434e-01	9.394e-01	9.350e-01	9.305e-01	9.257e-01	9.207e-01	9.155e-01	9.101e-01	9.046e-01	8.990e-01	8.932e-01	8.874e-01	8.815e-01	8.756e-01	8.697e-01	8.637e-01	8.577e-01	8.518e-01	8.459e-01	8.400e-01	8.341e-01	8.283e-01	8.226e-01	8.169e-01	8.113e-01	8.057e-01	8.003e-01	7.949e-01	7.896e-01	7.843e-01	7.792e-01	7.742e-01	7.692e-01	7.643e-01	7.596e-01	7.549e-01	7.503e-01	7.458e-01	7.414e-01	7.371e-01	7.331e-01	7.300e-01	7.300e-01	7.300e-01
9.502e-01	9.502e-01	9.502e-01	9.502e-01	9.500e-01	9.498e-01	9.496e-01	9.492e-01	9.488e-01	9.483e-01	9.477e-01	9.469e-01	9.461e-01	9.451e-01	9.439e-01	9.425e-01	9.409e-01	9.392e-01	9.371e-01	9.348e-01	9.323e-01	9.295e-01	9.264e-01	9.230e-01	9.193e-01	9.154e-01	9.112e-01	9.067e-01	9.020e-01	8.971e-01	8.920e-01	8.867e-01	8.813e-01	8.757e-01	8.700e-01	8.643e-01	8.584e-01	8.525e-01	8.466e-01	8.406e-01	8.346e-01	8.287e-01	8.227e-01	8.168e-01	8.110e-01	8.052e-01	7.994e-01	7.937e-01	7.881e-01	7.826e-01	7.771e-01	7.717e-01	7.665e-01	7.613e-01	7.562e-01	7.512e-01	7.462e-01	7.414e-01	7.367e-01	7.321e-01	7.275e-01	7.231e-01	7.187e-01	7.146e-01	7.106e-01	7.075e-01	7.075e-01	7.075e-01
